Date,Open,High,Low,Close,Volume
2025-03-05,41.90118056434789,41.979774027613026,40.97768207386385,41.54750061035156,52588900
2025-03-06,40.85978568865433,41.15451770327518,40.240845834545915,40.7320671081543,58103500
2025-03-07,40.84082015663177,41.256048167132406,40.14876970109247,40.9297981262207,50651400
2025-03-10,39.941158058047456,40.15865684106141,38.73501301481273,39.37763214111328,77498400
2025-03-11,39.249107521880426,40.198203405086254,38.823990950395604,39.16012954711914,50608400
2025-03-12,39.8521807704293,40.04002148885599,38.75478698546338,39.456722259521484,42290700
2025-03-13,39.516040027707966,39.73353880269466,38.8833094616164,39.219444274902344,37766100
2025-03-14,39.80274845096034,40.554118920700134,39.7137704682641,40.425594329833984,35979900
2025-03-17,40.45525052451761,41.295598937989844,40.12900045067315,40.96934509277344,37242800
2025-03-18,41.24616466198552,41.35491593606813,40.82104810222897,41.17695999145508,37644500
2025-03-19,41.24616574329405,42.21503492749181,40.83093393785399,41.73059844970703,42471100
2025-03-20,41.28571185197936,42.23481158055279,41.176964337789855,41.997535705566406,41018100
2025-03-21,41.6811674788125,42.17548872679242,41.414233552338715,41.987648010253906,65011000
2025-03-24,42.442424084376704,42.65992664766079,42.264468127393705,42.580833435058594,30646100
2025-03-25,42.857649189625555,43.035605134372695,42.55117244029458,42.78844451904297,25445300
2025-03-26,42.966402166726574,43.22345132882556,42.24469359392408,42.33367156982422,30012100
2025-03-27,42.333671212532316,42.60060513797982,42.03707921915902,42.07662582397461,25619200
2025-03-28,41.95798887298196,42.13594483542503,40.524460178616835,40.7815055847168,34253000
2025-03-31,40.31684273035636,41.42412512229305,40.138886766344115,41.25605392456055,36390000
2025-04-01,40.85070856536934,41.226393778407925,40.50468519242058,41.01877975463867,25578500
2025-04-02,40.41570653254055,41.49332701043667,40.35638662473432,41.37468719482422,28216100
2025-04-03,38.191261335783246,38.39887535839818,36.599546286325,36.79727554321289,115497900
2025-04-04,34.88919614597545,35.38351741603561,33.28759251559269,33.99941635131836,107761200
2025-04-07,34.572827019279316,36.21397330390204,33.159068041224444,35.175899505615234,137329100
2025-04-08,36.441362479793234,36.906025653042825,33.940098207868616,34.632144927978516,79116300
2025-04-09,33.66327538256187,37.42011601800786,32.69440621356702,36.72806930541992,161173500
2025-04-10,35.907496139502086,35.9865893516135,34.23669163305369,35.442832946777344,90451800
2025-04-11,34.8002165844294,35.818517147620526,34.4146466147307,35.54169845581055,63671900
2025-04-14,36.075564977971865,36.569886207330164,35.85806243021528,36.253517150878906,46830600
2025-04-15,37.370684418141636,38.30989551405077,37.370684418141636,37.558528900146484,84677800
2025-04-16,37.430004231111575,37.726596215566964,36.550113042966174,36.90602493286133,52872700
2025-04-17,37.083977790788516,37.4398896872517,36.8170476398129,36.98511505126953,47144400
2025-04-21,36.6489768985503,36.856590916864675,36.07556621396225,36.50067901611328,34928300
2025-04-22,37.14329525729375,38.05284824087921,36.97522785687786,37.8847770690918,42288900
2025-04-23,38.96239842151314,39.67422218537071,38.23080135628491,38.30989456176758,54428400
2025-04-24,38.220917253917456,39.24910631478808,38.16159734877703,39.130470275878906,42457100
2025-04-25,39.09092175232068,39.338082354541164,38.87341921552778,39.23921585083008,32694200
2025-04-28,39.34797078183081,39.62479324661767,39.011832180667504,39.32819747924805,37428000
2025-04-29,39.179904280581276,39.684110308398026,39.03160639343827,39.53581619262695,33792500
2025-04-30,38.91297221329157,39.545702855561004,38.37910431961219,39.427066802978516,40994600
2025-05-01,39.367740852313645,39.980698096568055,39.130468783544245,39.71376419067383,33569100
2025-05-02,40.44536349744843,40.761728787707824,40.23774948284791,40.603546142578125,41613000
2025-05-05,40.386043072387054,41.01877741614831,40.15865575864529,40.652976989746094,32829200
2025-05-06,40.18831895151345,40.801276242752905,40.099340976061605,40.37615966796875,29541800
2025-05-07,40.5738887591817,40.87048075237848,40.395932808989265,40.46513748168945,30925900
2025-05-08,40.821048576925854,41.671281706326084,40.781501972913816,41.127525329589844,41861700
2025-05-09,41.25604874799208,41.50320935906659,41.21650214509097,41.31536865234375,27222800
2025-05-12,42.827991847896776,43.46072243043639,42.45230665024947,42.86753845214844,44875100
2025-05-13,42.92685502211609,43.98470595402228,42.92685502211609,43.7770881652832,43232500
2025-05-14,43.688112331705675,44.40982093081023,43.628796193191754,44.231868743896484,42419500
2025-05-15,44.09345628579809,44.46914151133051,43.51015702959199,43.87595748901367,47379400
2025-05-16,43.8364106990181,44.28130059958645,43.164133465130824,44.18243408203125,49488100
2025-05-19,43.60902031569911,44.62732086137994,43.60902031569911,44.26152420043945,37915700
2025-05-20,44.08357133584807,44.39993664928067,43.905615375620734,44.18243408203125,33424300
2025-05-21,43.86606763079332,43.98470744878226,42.65992631888114,42.7587890625,55594100
2025-05-22,42.68958302528019,43.07515299300921,42.472080470613854,42.81810760498047,29026200
2025-05-23,41.997534384142035,42.936745545546174,41.869009798761184,42.70935821533203,34875100
2025-05-27,43.292653074623885,43.717769622802734,42.808216622732324,43.717769622802734,36322000
2025-05-28,43.707883496387126,43.93527081609911,43.46072287434733,43.55958938598633,35673800
2025-05-29,43.86606582055414,43.955043794687995,43.40140641907448,43.737545013427734,28545100
2025-05-30,43.68811176151907,43.79686304253788,43.223452339945844,43.6287956237793,66537500
2025-06-02,43.38163171784093,43.64856563163391,42.86753719179945,43.57936096191406,28582600
2025-06-03,43.510152776452735,44.221976550749446,43.440948106326296,44.142887115478516,31320200
2025-06-04,44.093450352139605,44.57788679655961,43.8364049827588,43.856178283691406,30591700
2025-06-05,43.945162165904904,44.07368675357663,43.51015702959199,43.87595748901367,32020900
2025-06-06,44.44279866443602,44.920143118903766,44.39307599506164,44.72125244140625,37013000
2025-06-09,44.86047740758784,45.14887420083037,44.53230096142981,44.621803283691406,32414000
2025-06-10,44.55219082250021,44.94997976477113,44.502468153115466,44.8405876159668,32229100
2025-06-11,44.94997971520131,45.15881720254481,44.30357363312303,44.48257827758789,47873500
2025-06-12,44.15440750570988,44.40302465654474,43.77650837423383,44.37318801879883,30165400
2025-06-13,43.756616604929825,44.214071231700025,43.41849714305697,43.84611892700195,43281700
2025-06-16,44.393075915886335,44.64169305591132,44.10467912299419,44.16434860229492,34103600
2025-06-17,44.02512358595012,44.422908733607166,43.81628609891043,43.98534393310547,27489600
2025-06-18,44.01517876489208,44.94998168100068,43.965456093387644,44.81075668334961,37684700
2025-06-20,45.05937386392411,45.397493341410595,45.0195942092559,45.248321533203125,64591600
2025-06-23,45.148876251759006,46.11350822040161,44.86047944541579,46.04389572143555,42683600
2025-06-24,46.49140738620556,46.928972207675045,46.31240273342335,46.40190505981445,45437600
2025-06-25,46.32234765544777,46.720132805949554,46.203008696060365,46.590850830078125,33532400
2025-06-26,46.690301926904084,47.31681821245421,46.64057925519937,47.197479248046875,40127000
2025-06-27,47.18753620273853,47.406316716826915,46.65052224401884,46.85935974121094,56705000
2025-06-30,47.356594065718305,47.356594065718305,46.769857435069014,47.05825424194336,47921200
2025-07-01,46.759912630841704,48.152166353106885,46.68035332429119,47.883663177490234,48540900
2025-07-02,48.09250071935669,48.46045302856366,47.79416090665924,48.4405632019043,48003600
2025-07-03,48.67923736085239,49.03724665376794,48.54001236774002,48.65934753417969,21620300
2025-07-07,48.47039792654575,48.9377955570143,48.102441838258024,48.390838623046875,35567900
2025-07-08,47.23725696981171,47.52565376493267,46.50134856046796,46.88919448852539,88086500
2025-07-09,46.899139379929565,47.1875361865799,46.451627747816396,46.580909729003906,46227900
2025-07-10,46.640577323113696,46.95880696115723,46.52123836364998,46.71018981933594,44225000
2025-07-11,46.38201333279218,46.55107496176083,45.99417119884761,46.47151565551758,31653000
2025-07-14,46.55107500402125,46.809635162353516,46.29251105209246,46.809635162353516,36381200
2025-07-15,46.620687396895576,46.74996557897685,45.695831327809294,45.89472579956055,55145000
2025-07-16,45.994171108445144,46.30245772913703,44.76102841927409,45.775386810302734,61296600
2025-07-17,45.38754665709885,46.958808878490586,45.188652176801625,46.75991439819336,56480700
2025-07-18,46.74996760767113,47.11792372413702,46.64057924737777,47.05825424194336,48314200
2025-07-21,47.27703856179875,47.77427286608288,46.93891908314166,47.217369079589844,32199700
2025-07-22,47.33670237812828,47.90354915910428,47.197477385410885,47.50576400756836,34749400
2025-07-23,47.74443247586103,48.04277606986151,47.5455418046559,47.873714447021484,31380100
2025-07-24,48.221782659833906,48.72895996168118,47.94332888040723,48.12233352661133,42967600
2025-07-25,48.122333541288484,48.281448360896604,47.67482192564174,48.182003021240234,24461200
2025-07-28,48.18200298837547,48.271505311443775,47.81405067958203,47.963218688964844,20590400
2025-07-29,48.12233348173954,48.24166864789882,47.62509919687991,47.68476867675781,26216500
2025-07-30,47.99305341660599,48.23172755202536,47.47593307812462,47.6947135925293,32265900
2025-07-31,47.49581713697628,47.76432410555926,46.928970356722154,47.00852966308594,40016300
2025-08-01,46.10356515334939,46.15328782490009,45.06931689326952,45.40743637084961,52310400
2025-08-04,45.70577429012669,45.85494609216252,45.38754465314033,45.59638214111328,31038900
2025-08-05,45.69583317696353,45.74555584851432,44.50247009176122,45.30799102783203,36798300
2025-08-06,45.45715901287331,45.68588633673529,45.13892936283955,45.16876220703125,27916800
2025-08-07,45.457158970027734,45.50688164149927,44.532302864989866,44.67152786254883,30609900
2025-08-08,44.900257199998734,46.043893772898286,44.73119557138093,45.755496978759766,37131600
2025-08-11,45.80522537214012,46.26268002057759,45.55660822056367,45.90467071533203,35559400
2025-08-12,46.22290047507268,47.39637373677381,46.103565304241094,47.23725891113281,35481200
2025-08-13,47.41626355247433,47.49581906847685,46.73008157836626,46.97869873046875,29465100
2025-08-14,46.8295250624131,47.46598433954953,46.63063058990883,47.44609451293945,21073800
2025-08-15,47.48587600982004,47.555488508859796,46.64057921085354,46.680355072021484,26276900
2025-08-18,46.66046532029541,47.77427289393073,46.53118713249579,47.65493392944336,43125100
2025-08-19,47.55548482474736,47.85382462517636,47.366537169648154,47.814048767089844,33783400
2025-08-20,47.90354921735776,48.23172566653059,47.605209404943885,48.08255386352539,30822200
2025-08-21,48.00299643130284,48.221780722003956,47.54554181765177,47.99304962158203,28713200
2025-08-22,48.2516137599521,49.38530728255997,48.19194428217407,49.206302642822266,45078900
2025-08-25,49.11680032295342,49.38530728255997,48.93779568321571,49.206302642822266,34715700
2025-08-26,48.977577323344214,49.98198891500595,48.977577323344214,49.9720458984375,40609300
2025-08-27,49.753259724435885,50.34994312318082,49.71348386606335,50.10132598876953,42428200
2025-08-28,50.27038574890317,50.359888072470696,50.001878778200606,50.21072006225586,32949400
2025-08-29,50.23060422486297,50.638336174021084,50.23060422486297,50.45933532714844,32496500
2025-09-02,49.9422111645459,50.19082829890769,49.39525043407286,50.1411018371582,52719800
2025-09-03,50.12121576770235,50.29027359801705,49.42508703328497,49.78309631347656,38344200
2025-09-04,49.96210102479096,50.54883761403102,49.84276206882605,50.339996337890625,34796900
2025-09-05,50.439998626708984,50.790000915527344,49.22999954223633,49.77000045776367,40063300
2025-09-08,49.79999923706055,49.90999984741211,48.880001068115234,49.459999084472656,48033100
2025-09-09,49.5,50.560001373291016,49.459999084472656,50.290000915527344,40060100
2025-09-10,50.369998931884766,50.630001068115234,49.970001220703125,50.130001068115234,31703200
